GID,ID,NAME,TYPE,TOLLINTERV,LAT,LNG,PILENUMBER,STATUS,STARTTIME,ENDTIME,ETCGANTRYH,RSUMANUID,RSUMODEL,RUSID,VPLRUID,VPLRMODEL,VPLRID,HDVUID,HDVMODEL,HDVID,OPERATION,LINKID,CLASS,ZOOM,ZOOMNUMBER,省份编码,门架种类,使用状态,承载门架编,收费广场编,省份名称,门架类型,省界入出口标识
,S001522001000510010,安恕主线收费站至安恕互通门架1,0,,42.8047,124.996,K71+000,0,,,,,,,,,,,,,0,17102302,,0,0,22,实体门架,在用,,,吉林省,省界收费门架,省界入口
,G181261001000110010,府谷主线至府谷互通立交,0,,38.9707,110.989,K585+200,0,,,,,,,,,,,,,0,86428590,,0,0,61,实体门架,在用,,,陕西省,省界收费门架,省界入口
,S001522001000510020,安恕主线收费站至安恕互通门架2,0,,42.7945,124.989,K72+250,0,,,,,,,,,,,,,0,68183774,,0,0,22,实体门架,在用,,,吉林省,省界收费门架,省界入口
,S003211001001420010,北京夏各庄站-北京南太务站1,0,,40.1059,117.214,K68+800,0,,,,,,,,,,,,,0,14762373,,0,0,11,实体门架,在用,,,北京市,省界收费门架,省界入口
,G012112001000620040,许家台收费站匝道互通-京秦省界(河北)白涧站收费站4,0,,40.0176,117.236,K63+800,0,,,,,,,,,,,,,0,39600198,,0,0,12,实体门架,在用,,,天津市,省界收费门架,省界出口
,G012112001000620020,许家台收费站匝道互通-京秦省界(河北)白涧站收费站2,0,,40.0171,117.241,K63+250,0,,,,,,,,,,,,,0,39600197,,0,0,12,实体门架,在用,,,天津市,省界收费门架,省界出口
,G181261001000120010,府谷互通立交至府谷主线,0,,38.9702,110.988,K585+100,0,,,,,,,,,,,,,0,86428592,,0,0,61,实体门架,在用,,,陕西省,省界收费门架,省界出口
,S003211001001310020,北京南太务站-北京夏各庄站2,0,,40.1257,117.205,K66+700,0,,,,,,,,,,,,,0,426950,,0,0,11,实体门架,在用,,,北京市,省界收费门架,省界出口
,S003211001001310010,北京南太务站-北京夏各庄站1,0,,40.1298,117.2,K66+200,0,,,,,,,,,,,,,0,15154610,,0,0,11,实体门架,在用,,,北京市,省界收费门架,省界出口
,G002522003000510010,那木斯收费站至双辽南互通门架1,0,,43.4333,123.578,K152+460,0,,,,,,,,,,,,,0,43932588,,0,0,22,实体门架,在用,,,吉林省,省界收费门架,省界入口
,G002522003000510020,那木斯收费站至双辽南互通门架2,0,,43.4303,123.573,K152+960,0,,,,,,,,,,,,,0,43932588,,0,0,22,实体门架,在用,,,吉林省,省界收费门架,省界入口
,G002522003000520020,双辽南互通至那木斯收费站门架2,0,,43.4339,123.578,K152+410,0,,,,,,,,,,,,,0,43932602,,0,0,22,实体门架,在用,,,吉林省,省界收费门架,省界出口
,G002522003000520010,双辽南互通至那木斯收费站门架1,0,,43.4364,123.582,K151+910,0,,,,,,,,,,,,,0,13168441,,0,0,22,实体门架,在用,,,吉林省,省界收费门架,省界出口
,G012112001000120020,京秦省界(河北)别山站收费站-京秦塘承互通2,0,,39.9394,117.498,K87+600,0,,,,,,,,,,,,,0,110686577,,0,0,12,实体门架,在用,,,天津市,省界收费门架,省界入口
,G001814010000110010,驿马岭站至灵丘站1,0,,39.4575,114.307,K1029+700,0,,,,,,,,,,,,,0,110057327,,0,0,14,实体门架,在用,,,山西省,省界收费门架,省界入口
,G012112001000120040,京秦省界(河北)别山站收费站-京秦塘承互通4,0,,39.9391,117.504,K89+100,0,,,,,,,,,,,,,0,41925171,,0,0,12,实体门架,在用,,,天津市,省界收费门架,省界入口
,G012112001000110030,京秦塘承互通-京秦省界(河北)别山站收费站3,0,,39.9392,117.488,K87+800,0,,,,,,,,,,,,,0,110686579,,0,0,12,实体门架,在用,,,天津市,省界收费门架,省界出口
,G001814010000220010,灵丘站至驿马岭站1,0,,39.4574,114.307,K1029+750,0,,,,,,,,,,,,,0,40291427,,0,0,14,实体门架,在用,,,山西省,省界收费门架,省界出口
,G000413001000220010,健康城站-冀京省界1,0,,39.5659,116.038,K46+250,0,,,,,,,,,,,,,0,607120148,,0,0,13,实体门架,在用,,,河北省,省界收费门架,省界出口
,G000413001000220020,健康城站-冀京省界2,0,,39.5614,116.039,K46+750,0,,,,,,,,,,,,,0,608119957,,0,0,13,实体门架,停用,,,河北省,省界收费门架,省界出口
,G001N11001000210010,北京平家疃站-北京京秦京冀站1,0,,40.0065,116.745,K20+200,0,,,,,,,,,,,,,0,76261170,,0,0,11,实体门架,在用,,,北京市,省界收费门架,省界出口
,G001N11001000320010,北京京秦京冀站-北京平家疃站1,0,,40.0069,116.747,K20+370,0,,,,,,,,,,,,,0,80210511,,0,0,11,实体门架,在用,,,北京市,省界收费门架,省界入口
,G001813002000110010,冀津省界-杨芬港收费站1,0,,39.1572,116.866,K776+965,0,,,,,,,,,,,,,0,77270929,,0,0,13,实体门架,在用,,,河北省,省界收费门架,省界入口
,G002064001001410010,青银盐池东枢纽-盐池省界门架,0,,37.7348,107.495,K1373+516,0,,,,,,,,,,,,,0,6427700,,0,0,64,实体门架,在用,,,宁夏回族自治区,省界收费门架,省界出口
,G001813002000220010,杨芬港收费站-冀津省界1,0,,39.1568,116.865,K776+995,0,,,,,,,,,,,,,0,507105099,,0,0,13,实体门架,在用,,,河北省,省界收费门架,省界出口
,G011113002000110010,津冀界-中捷收费站1,0,,38.5995,117.549,K253+720,0,,,,,,,,,,,,,0,78306641,,0,0,13,实体门架,在用,,,河北省,省界收费门架,省界入口
,G011113002000110020,津冀界-中捷收费站2,0,,38.5957,117.552,K254+220,0,,,,,,,,,,,,,0,41890954,,0,0,13,实体门架,在用,,,河北省,省界收费门架,省界入口
,G011113002000220020,中捷收费站-津冀界2,0,,38.5954,117.553,K254+250,0,,,,,,,,,,,,,0,33889986,,0,0,13,实体门架,在用,,,河北省,省界收费门架,省界出口
,G011113002000220010,中捷收费站-津冀界1,0,,38.5918,117.557,K254+750,0,,,,,,,,,,,,,0,33889986,,0,0,13,实体门架,在用,,,河北省,省界收费门架,省界出口
,G002521001000110010,海洲收费站-康平北互通立交1,0,,43.0262,123.443,K200+960,0,,,,,,,,,,,,,0,41616992,,0,0,21,实体门架,在用,,,辽宁省,省界收费门架,省界入口
,G002521001000110020,海洲收费站-康平北互通立交2,0,,43.0217,123.443,K201+460,0,,,,,,,,,,,,,0,41616991,,0,0,21,实体门架,在用,,,辽宁省,省界收费门架,省界入口
,G002521001000120010,康平北互通立交-海洲收费站1,0,,43.0209,123.444,K201+495,0,,,,,,,,,,,,,0,32825172,,0,0,21,实体门架,在用,,,辽宁省,省界收费门架,省界出口
,G002521001000120020,康平北互通立交-海洲收费站2,0,,43.0161,123.443,K202+050,0,,,,,,,,,,,,,0,32825170,,0,0,21,实体门架,在用,,,辽宁省,省界收费门架,省界出口
,G181213002002420020,保阜与山西忻阜高速连接处-东下关收费站2,0,,38.9408,113.852,K259+400,0,,,,,,,,,,,,,0,508098658,,0,0,13,实体门架,在用,,,河北省,省界收费门架,省界入口
,G000561001000110010,禹门口省界至工业园匝道,0,,35.597,110.573,K839+165,0,,,,,,,,,,,,,0,17884687,,0,0,61,实体门架,在用,,,陕西省,省界收费门架,省界入口
,G181213002002310020,东下关收费站-保阜与山西忻阜高速连接处2,0,,38.9405,113.853,K259+370,0,,,,,,,,,,,,,0,2864021,,0,0,13,实体门架,在用,,,河北省,省界收费门架,省界出口
,S001511001000720010,北京永乐站-北京德仁务站1,0,,39.6524,116.799,K30+880,0,,,,,,,,,,,,,0,49169328,,0,0,11,实体门架,在用,,,北京市,省界收费门架,省界入口
,S001511001000720020,北京永乐站-北京德仁务站2,0,,39.6493,116.803,K31+380,0,,,,,,,,,,,,,0,49169328,,0,0,11,实体门架,在用,,,北京市,省界收费门架,省界入口
,S001511001000610020,北京德仁务站-北京永乐站2,0,,39.6529,116.798,K30+850,0,,,,,,,,,,,,,0,49169326,,0,0,11,实体门架,在用,,,北京市,省界收费门架,省界出口
,S007213001000120020,庙镇收费站（冀鲁界）-景县南枢纽互通2,0,,37.5224,116.228,K80+900,0,,,,,,,,,,,,,0,504119611,,0,0,13,实体门架,在用,,,河北省,省界收费门架,省界入口
,S007213001000120010,庙镇收费站（冀鲁界）-景县南枢纽互通1,0,,37.5208,116.233,K81+400,0,,,,,,,,,,,,,0,520120870,,0,0,13,实体门架,在用,,,河北省,省界收费门架,省界入口
,G001621001000120020,黑水主线收费站-黑水互通立交2,0,,42.0987,119.406,K499+535,0,,,,,,,,,,,,,0,49219798,,0,0,21,实体门架,在用,,,辽宁省,省界收费门架,省界入口
,S001021001000710010,旺清门南匝道互通立交-旺清门收费站1,0,,41.7009,125.286,K92+150,0,,,,,,,,,,,,,0,12543927,,0,0,21,实体门架,在用,,,辽宁省,省界收费门架,省界出口
,S001021001000710020,旺清门南匝道互通立交-旺清门收费站2,0,,41.702,125.299,K93+196,0,,,,,,,,,,,,,0,17318492,,0,0,21,实体门架,在用,,,辽宁省,省界收费门架,省界出口
,S001021001000720020,旺清门收费站-旺清门北匝道互通立交2,0,,41.7026,125.3,K93+246,0,,,,,,,,,,,,,0,17318490,,0,0,21,实体门架,在用,,,辽宁省,省界收费门架,省界入口
,S001021001000720010,旺清门收费站-旺清门北匝道互通立交1,0,,41.7051,125.309,K94+040,0,,,,,,,,,,,,,0,17318490,,0,0,21,实体门架,在用,,,辽宁省,省界收费门架,省界入口
,G000715001000210020,韩家营-兴和南2,0,,40.6769,114.035,K267+000,0,,,,,,,,,,,,,0,77974569,,0,0,15,实体门架,在用,,,内蒙古自治区,省界收费门架,省界入口
,G000715001000210010,韩家营-兴和南1,0,,40.677,114.043,K266+350,0,,,,,,,,,,,,,0,77974572,,0,0,15,实体门架,在用,,,内蒙古自治区,省界收费门架,省界入口
,G000715001000220020,兴和南-韩家营2,0,,40.6767,114.032,K267+050,0,,,,,,,,,,,,,0,77974571,,0,0,15,实体门架,在用,,,内蒙古自治区,省界收费门架,省界出口
,G000715001000220010,兴和南-韩家营1,0,,40.6766,114.028,K267+550,0,,,,,,,,,,,,,0,77974571,,0,0,15,实体门架,在用,,,内蒙古自治区,省界收费门架,省界出口
,S370113002000910020,暖泉古镇互通-冀晋界2,0,,39.8119,114.404,K183+981,0,,,,,,,,,,,,,0,110061880,,0,0,13,实体门架,在用,,,河北省,省界收费门架,省界出口
,S370113002001020010,冀晋界-暖泉古镇互通1,0,,39.8116,114.404,K184+011,0,,,,,,,,,,,,,0,109991598,,0,0,13,实体门架,在用,,,河北省,省界收费门架,省界入口
,G012113001000910010,津冀省界-玉田城西收费站1,0,,39.923,117.537,K101+670,0,,,,,,,,,,,,,0,110686584,,0,0,13,实体门架,在用,,,河北省,省界收费门架,省界入口
,G012113001000910020,津冀省界-玉田城西收费站2,0,,39.9261,117.534,K101+200,0,,,,,,,,,,,,,0,110686584,,0,0,13,实体门架,在用,,,河北省,省界收费门架,省界入口
,G012113001001020020,玉田城西收费站-津冀省界2,0,,39.9224,117.538,K101+700,0,,,,,,,,,,,,,0,110686592,,0,0,13,实体门架,在用,,,河北省,省界收费门架,省界出口
,G012113001001020010,玉田城西收费站-津冀省界1,0,,39.9191,117.543,K102+200,0,,,,,,,,,,,,,0,110686592,,0,0,13,实体门架,在用,,,河北省,省界收费门架,省界出口
,G000311001000720010,北京礼贤站-北京佃子站1,0,,39.5502,116.492,K27+200,0,,,,,,,,,,,,,0,80420805,,0,0,11,实体门架,在用,,,北京市,省界收费门架,省界入口
,S002241004005320020,南林豫晋界_红旗渠西向东第二排,0,,36.246,113.798,K174+919,0,,,,,,,,,,,,,0,87822491,,0,0,41,实体门架,在用,,,河南省,省界收费门架,省界入口
,S002241004005320010,南林豫晋界_红旗渠西向东第一排,0,,36.2511,113.797,K175+400,0,,,,,,,,,,,,,0,70757093,,0,0,41,实体门架,在用,,,河南省,省界收费门架,省界入口
,G000311001000610020,北京佃子站-北京礼贤站2,0,,39.5516,116.491,K27+145,0,,,,,,,,,,,,,0,61405077,,0,0,11,实体门架,在用,,,北京市,省界收费门架,省界出口
,G000311001000610010,北京佃子站-北京礼贤站1,0,,39.5552,116.49,K26+645,0,,,,,,,,,,,,,0,112139050,,0,0,11,实体门架,在用,,,北京市,省界收费门架,省界出口
,S006713001000510010,故城主线站-郑口站1,0,,37.3721,116.039,K1+570,0,,,,,,,,,,,,,0,605117805,,0,0,13,实体门架,在用,,,河北省,省界收费门架,省界入口
,S006713001000620010,郑口站-故城主线站1,0,,37.3729,116.039,K1+600,0,,,,,,,,,,,,,0,70311507,,0,0,13,实体门架,在用,,,河北省,省界收费门架,省界出口
,S002241004005310020,红旗渠_南林豫晋界东向西第二排,0,,36.2429,113.8,K174+514,0,,,,,,,,,,,,,0,40291405,,0,0,41,实体门架,在用,,,河南省,省界收费门架,省界出口
,S002241004005310010,红旗渠_南林豫晋界东向西第一排,0,,36.2397,113.805,K174+004,0,,,,,,,,,,,,,0,40291405,,0,0,41,实体门架,在用,,,河南省,省界收费门架,省界出口
,G000313001000220010,九州互通-京冀省界1,0,,39.5438,116.494,K27+940,0,,,,,,,,,,,,,0,80420804,,0,0,13,实体门架,在用,,,河北省,省界收费门架,省界出口
,G000762001000210010,马鬃山北站-明水互通立交1,0,,41.8562,97.0482,K1901+400,0,,,,,,,,,,,,,0,110004498,,0,0,62,实体门架,在用,,,甘肃省,省界收费门架,省界出口
,G000662001000110010,甘宁省界-刘寨柯匝道站1,0,,36.9453,105.166,K1414+670,0,,,,,,,,,,,,,0,71295708,,0,0,62,实体门架,在用,,,甘肃省,省界收费门架,省界入口
,G000762001000120010,甘蒙省界-马鬃山北站1,0,,41.8617,97.0854,K1898+350,0,,,,,,,,,,,,,0,62680105,,0,0,62,实体门架,在用,,,甘肃省,省界收费门架,省界入口
,G201262001000110020,甘宁省界-景泰站1,0,,37.4062,104.273,K324+200,0,,,,,,,,,,,,,0,14718461,,0,0,62,实体门架,在用,,,甘肃省,省界收费门架,省界入口
,G000762001000110010,马鬃山南站-甘蒙省界1,0,,41.8613,97.0846,K1898+400,0,,,,,,,,,,,,,0,62680113,,0,0,62,实体门架,在用,,,甘肃省,省界收费门架,省界出口
,G000662003000820020,甘青省界-海石湾匝道站1,0,,36.3023,102.929,K1682+200,0,,,,,,,,,,,,,0,520128674,,0,0,62,实体门架,在用,,,甘肃省,省界收费门架,省界入口
,G002262001000110020,甘陕省界-太白匝道站1,0,,36.1169,108.694,K1267+240,0,,,,,,,,,,,,,0,14270834,,0,0,62,实体门架,在用,,,甘肃省,省界收费门架,省界入口
,G002262001000120020,太白匝道站-甘陕省界1,0,,36.1107,108.663,K1270+700,0,,,,,,,,,,,,,0,110295266,,0,0,62,实体门架,在用,,,甘肃省,省界收费门架,省界出口
,G000662001000120010,刘寨柯匝道站-甘宁省界1,0,,36.9453,105.165,K1414+700,0,,,,,,,,,,,,,0,70462966,,0,0,62,实体门架,在用,,,甘肃省,省界收费门架,省界出口
,G002262001000110010,甘陕省界-太白匝道站1,0,,36.1157,108.699,K1266+810,0,,,,,,,,,,,,,0,14270840,,0,0,62,实体门架,在用,,,甘肃省,省界收费门架,省界入口
,G002262001000120010,太白匝道站-甘陕省界1,0,,36.1159,108.671,K1269+750,0,,,,,,,,,,,,,0,14270796,,0,0,62,实体门架,在用,,,甘肃省,省界收费门架,省界出口
,G201262001000110010,甘宁省界-景泰站1,0,,37.4098,104.276,K323+700,0,,,,,,,,,,,,,0,14718461,,0,0,62,实体门架,在用,,,甘肃省,省界收费门架,省界入口
,G000662003000820010,甘青省界-海石湾匝道站1,0,,36.3023,102.932,K1681+940,0,,,,,,,,,,,,,0,607128253,,0,0,62,实体门架,在用,,,甘肃省,省界收费门架,省界入口
,G201262001000120010,景泰站-甘宁省界1,0,,37.4059,104.273,K324+700,0,,,,,,,,,,,,,0,30272107,,0,0,62,实体门架,在用,,,甘肃省,省界收费门架,省界出口
,G000762001000220010,明水互通立交-马鬃山南站1,0,,41.8559,97.0483,K1901+350,0,,,,,,,,,,,,,0,110004497,,0,0,62,实体门架,在用,,,甘肃省,省界收费门架,省界入口
,G201262001000120020,景泰站-甘宁省界1,0,,37.4021,104.271,K325+200,0,,,,,,,,,,,,,0,30272107,,0,0,62,实体门架,在用,,,甘肃省,省界收费门架,省界出口
,G000313001001620010,冀津省界-东安庄收费站1,0,,39.2884,116.87,K80+660,0,,,,,,,,,,,,,0,78306632,,0,0,13,实体门架,在用,,,河北省,省界收费门架,省界入口
,S007213001000210020,景县南枢纽互通-庙镇收费站（冀鲁界）2,0,,37.5226,116.227,K80+870,0,,,,,,,,,,,,,0,509120526,,0,0,13,实体门架,在用,,,河北省,省界收费门架,省界出口
,S007213001000210010,景县南枢纽互通-庙镇收费站（冀鲁界）1,0,,37.5248,116.222,K80+370,0,,,,,,,,,,,,,0,505120210,,0,0,13,实体门架,在用,,,河北省,省界收费门架,省界出口
,G000112001000120020,京哈省界(河北)新安镇收费站-新钟收费站匝道互通2,0,,39.7333,117.568,K99+350,0,,,,,,,,,,,,,0,12833671,,0,0,12,实体门架,在用,,,天津市,省界收费门架,省界入口
,G000112001000110010,新钟收费站匝道互通-京哈省界(河北)新安镇收费站1,0,,39.7326,117.564,K99+150,0,,,,,,,,,,,,,0,7000961,,0,0,12,实体门架,在用,,,天津市,省界收费门架,省界出口
,G000313001000110010,京冀省界-九州互通1,0,,39.5451,116.493,K27+910,0,,,,,,,,,,,,,0,80420800,,0,0,13,实体门架,在用,,,河北省,省界收费门架,省界入口
,G001621001000120010,黑水主线收费站-黑水互通立交1,0,,42.0964,119.411,K499+035,0,,,,,,,,,,,,,0,49219798,,0,0,21,实体门架,在用,,,辽宁省,省界收费门架,省界入口
,G001621001000110020,黑水互通立交-黑水主线收费站2,0,,42.0961,119.412,K498+950,0,,,,,,,,,,,,,0,5659379,,0,0,21,实体门架,在用,,,辽宁省,省界收费门架,省界出口
,G001814011002020010,二道梁站至凤凰城站1,0,,39.7967,112.041,K1268+180,0,,,,,,,,,,,,,0,33955048,,0,0,14,实体门架,在用,,,山西省,省界收费门架,省界入口
,G001814011000910010,凤凰城站至二道梁站1,0,,39.7977,112.048,K1267+630,0,,,,,,,,,,,,,0,33955052,,0,0,14,实体门架,在用,,,山西省,省界收费门架,省界出口
,G002513001000110020,冀辽省界-杨树岭收费站2,0,,40.9949,118.89,K688+670,0,,,,,,,,,,,,,0,85711893,,0,0,13,实体门架,在用,,,河北省,省界收费门架,省界入口
,G002513001000110010,冀辽省界-杨树岭收费站1,0,,40.9959,118.893,K688+170,0,,,,,,,,,,,,,0,85711893,,0,0,13,实体门架,在用,,,河北省,省界收费门架,省界入口
,G002513001000220020,杨树岭收费站-冀辽省界2,0,,40.9933,118.887,K688+700,0,,,,,,,,,,,,,0,40621721,,0,0,13,实体门架,在用,,,河北省,省界收费门架,省界出口
,G004513004003620010,大名主线站-大名收费站1,0,,36.2453,115.126,K1757+830,0,,,,,,,,,,,,,0,2573655,,0,0,13,实体门架,在用,,,河北省,省界收费门架,省界入口
,G004513004003620020,大名主线站-大名收费站2,0,,36.2407,115.127,K1758+330,0,,,,,,,,,,,,,0,2573655,,0,0,13,实体门架,在用,,,河北省,省界收费门架,省界入口
,G000112001000610030,京哈省界(北京)牛道口收费站-宝平收费站匝道互通3,0,,39.7776,117.269,K71+950,0,,,,,,,,,,,,,0,7570665,,0,0,12,实体门架,在用,,,天津市,省界收费门架,省界入口
,G000112001000610010,京哈省界(北京)牛道口收费站-宝平收费站匝道互通1,0,,39.7782,117.263,K71+450,0,,,,,,,,,,,,,0,7570665,,0,0,12,实体门架,在用,,,天津市,省界收费门架,省界入口
,G002513001000220010,杨树岭收费站-冀辽省界1,0,,40.9909,118.883,K689+200,0,,,,,,,,,,,,,0,40621721,,0,0,13,实体门架,在用,,,河北省,省界收费门架,省界出口
,G000112001000620040,宝平收费站匝道互通-京哈省界(北京)牛道口收费站4,0,,39.7768,117.274,K72+400,0,,,,,,,,,,,,,0,87938866,,0,0,12,实体门架,在用,,,天津市,省界收费门架,省界出口
,G000112001000620020,宝平收费站匝道互通-京哈省界(北京)牛道口收费站2,0,,39.7754,117.28,K72+910,0,,,,,,,,,,,,,0,7570667,,0,0,12,实体门架,在用,,,天津市,省界收费门架,省界出口
,G004513004003510020,大名收费站-大名主线站2,0,,36.2461,115.125,K1757+800,0,,,,,,,,,,,,,0,2573712,,0,0,13,实体门架,在用,,,河北省,省界收费门架,省界出口
